time,joint1_torque,joint2_torque,joint3_torque,joint4_torque,joint5_torque,joint6_torque,joint7_torque
3.008,-0.08235034525114315,-7.937044539813996,5.858266400874982,17.54073485031404,0.6096408494449861,0.9768550409326053,0.9566178447080347
3.009,-0.08180263257190745,-7.923461553366906,5.864545388318675,17.539407911114722,0.6106257368383012,0.9757608408972374,0.9561466805125747
3.0100000000000002,-0.08125474949974887,-7.909880098267649,5.870823953053332,17.53808010029752,0.6116103916679094,0.9746673218796786,0.9556749787002445
3.011,-0.08070669616654413,-7.896300187755742,5.877102087003095,17.53675141819076,0.6125948124167735,0.9735744851832351,0.9552027397589882
3.012,-0.08015847270326049,-7.882721835067514,5.8833797821025655,17.535421865129138,0.613578997579225,0.9724823320948417,0.9547299641608333
3.013,-0.07961007926405728,-7.869145053444527,5.889657030267699,17.534091441442797,0.6145629456327697,0.9713908639223519,0.9542566524046379
3.0140000000000002,-0.07906151598308497,-7.855569856119928,5.895933823430369,17.53276014747371,0.6155466550812889,0.9703000819445151,0.9537828049678865
3.015,-0.07851278300495323,-7.841996256328457,5.902210153517444,17.531427983567482,0.6165301244172952,0.969209987449176,0.9533084223348851
3.016,-0.07796388048063818,-7.828424267303717,5.908486012456706,17.53009495007427,0.6175133521410316,0.9681205817105365,0.9528335049953967
3.017,-0.07741480856429916,-7.814853902274763,5.914761392177752,17.52876104735242,0.6184963367568344,0.9670318660082557,0.9523580534364555
3.0180000000000002,-0.07686556741418826,-7.80128517447406,5.921036284609272,17.527426275754806,0.6194790767672202,0.9659438416092598,0.9518820681450961
3.019,-0.0763161571803721,-7.787718097126572,5.927310681681774,17.52609063564978,0.6204615706851655,0.9648565097750179,0.9514055496028959
3.02,-0.07576657802928821,-7.774152683457487,5.933584575324858,17.524754127412052,0.6214438170190988,0.9637698717697276,0.9509284983014368
3.021,-0.07521683012873837,-7.760588946691769,5.939857957475397,17.52341675140815,0.6224258142901817,0.9626839288457631,0.9504509147286626
3.0220000000000002,-0.07466691364288636,-7.747026900053697,5.946130820057533,17.522078508024606,0.6234075610077525,0.9615986822536797,0.9499727993743363
3.023,-0.07411682874362668,-7.733466556761186,5.952403155008142,17.520739397640682,0.6243890556988845,0.9605141332403946,0.9494941527204901
3.024,-0.07356657560649182,-7.719907930032832,5.958674954262733,17.519399420652007,0.6253702968865582,0.9594302830410015,0.9490149752623438
3.025,-0.07301615440701426,-7.706351033087458,5.964946209754089,17.518058577451484,0.626351283099666,0.9583471328960513,0.9485352674914793
3.0260000000000002,-0.07246556532481918,-7.69279587913752,5.971216913416811,17.51671686843656,0.6273320128666455,0.9572646840333618,0.9480550298881099
3.027,-0.07191480854544352,-7.679242481396386,5.977487057194139,17.51537429401469,0.628312484727303,0.9561829376834794,0.9475742629465458
3.028,-0.0713638842526052,-7.6656908530760575,5.9837566330170375,17.514030854596058,0.6292926972091664,0.9551018950633079,0.9470929671624617
3.029,-0.07081279264593832,-7.652141007383989,5.990025632825109,17.51268655059539,0.6302726488570443,0.9540215573952082,0.9466111430228921
3.0300000000000002,-0.07026153390188483,-7.63859295752809,5.996294048556138,17.511341382431965,0.6312523382107429,0.9529419258851703,0.946128791018964
3.031,-0.06971010823099277,-7.625046716711495,6.002561872156093,17.509995350531426,0.6322317638228014,0.9518630017382748,0.9456459116404403
3.032,-0.06915851582562027,-7.6115022981384755,6.008829095566853,17.508648455325783,0.6332109242430306,0.9507847861614209,0.945162505378903
3.033,-0.06860675688858464,-7.597959715008756,6.015095710724836,17.507300697247047,0.6341898180144199,0.9497072803524134,0.9446785727345741
3.0340000000000003,-0.06805483162497694,-7.58441898052115,6.021361709579196,17.50595207673996,0.6351684437004224,0.9486304855054186,0.9441941141926691
