time,q_desired_1,q_desired_2,q_desired_3,q_desired_4,q_desired_5,q_desired_6,q_desired_7,q_actual_1,q_actual_2,q_actual_3,q_actual_4,q_actual_5,q_actual_6,q_actual_7,dq_desired_1,dq_desired_2,dq_desired_3,dq_desired_4,dq_desired_5,dq_desired_6,dq_desired_7,dq_actual_1,dq_actual_2,dq_actual_3,dq_actual_4,dq_actual_5,dq_actual_6,dq_actual_7,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,tau_J_7,tau_cmd_1,tau_cmd_2,tau_cmd_3,tau_cmd_4,tau_cmd_5,tau_cmd_6,tau_cmd_7,tau_impedance_1,tau_impedance_2,tau_impedance_3,tau_impedance_4,tau_impedance_5,tau_impedance_6,tau_impedance_7,tau_inertia_1,tau_inertia_2,tau_inertia_3,tau_inertia_4,tau_inertia_5,tau_inertia_6,tau_inertia_7,tau_coriolis_1,tau_coriolis_2,tau_coriolis_3,tau_coriolis_4,tau_coriolis_5,tau_coriolis_6,tau_coriolis_7,tau_gravity_1,tau_gravity_2,tau_gravity_3,tau_gravity_4,tau_gravity_5,tau_gravity_6,tau_gravity_7,tau_k_1,tau_k_2,tau_k_3,tau_k_4,tau_k_5,tau_k_6,tau_k_7,tau_d_1,tau_d_2,tau_d_3,tau_d_4,tau_d_5,tau_d_6,tau_d_7
0.144000,-0.000229,-0.000126,-0.000274,-1.570888,-0.000549,1.571163,-0.784663,0.000920,0.000158,0.000091,-1.571158,-0.000315,1.571441,-0.785044,-0.004694,-0.002582,-0.005633,-0.002015,-0.011266,0.007648,0.013075,-0.000673,-0.001683,-0.001447,-0.001669,0.000348,0.003823,0.003283,-1.231020,-25.705679,-0.011901,18.793230,0.854253,1.436334,0.000588,-1.053886,-0.267097,-0.589717,0.165232,-0.250295,0.055869,0.166263,-0.890534,-0.215266,-0.428342,0.144775,-0.243976,0.053885,0.165911,-0.163352,-0.051826,-0.161374,0.020457,-0.006319,0.001984,0.000352,0.000000,-0.000005,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-25.204904,0.000164,18.519048,0.802073,1.665153,0.000018,-0.689501,-0.170308,-0.219054,0.162087,-0.011697,-0.041741,0.019042,-0.201034,-0.044958,-0.209288,-0.017312,-0.232279,0.095626,0.146869
0.145000,-0.000233,-0.000128,-0.000280,-1.570890,-0.000560,1.571170,-0.784650,0.000920,0.000160,0.000090,-1.571158,-0.000317,1.571448,-0.785047,-0.004758,-0.002617,-0.005709,-0.002042,-0.011418,0.007751,0.013251,0.000179,0.000085,-0.001030,-0.000556,-0.000412,0.002882,0.001433,-1.258791,-25.757254,-0.011901,18.769426,0.871648,1.436334,0.027138,-1.103416,-0.359984,-0.618655,0.106705,-0.238627,0.082048,0.197466,-0.939033,-0.307829,-0.456262,0.086119,-0.232268,0.080052,0.197111,-0.164383,-0.052154,-0.162393,0.020586,-0.006359,0.001996,0.000355,-0.000000,-0.000001,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-25.204957,0.000166,18.519056,0.802072,1.665157,0.000019,-0.692227,-0.172761,-0.222313,0.160442,-0.012149,-0.041671,0.019834,-0.246806,-0.135068,-0.233949,-0.074323,-0.220119,0.121724,0.177278
0.146000,-0.000238,-0.000131,-0.000286,-1.570892,-0.000572,1.571178,-0.784637,0.000920,0.000162,0.000092,-1.571156,-0.000318,1.571454,-0.785042,-0.004821,-0.002652,-0.005786,-0.002069,-0.011571,0.007855,0.013429,0.000102,0.001263,-0.002659,0.000186,0.000607,0.002172,0.001397,-1.258791,-25.808828,-0.063476,18.745623,0.847844,1.436334,0.019814,-1.106282,-0.424307,-0.546364,0.066320,-0.262653,0.102754,0.201137,-0.940868,-0.371821,-0.382955,0.045605,-0.256255,0.100746,0.200780,-0.165413,-0.052480,-0.163410,0.020715,-0.006399,0.002009,0.000357,-0.000000,-0.000006,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-25.205055,0.000169,18.519066,0.802071,1.665160,0.000019,-0.694675,-0.176087,-0.226607,0.158398,-0.012691,-0.041340,0.020296,-0.246194,-0.195734,-0.156348,-0.112793,-0.243564,0.142085,0.180484
0.147000,-0.000243,-0.000134,-0.000292,-1.570894,-0.000583,1.571186,-0.784623,0.000916,0.000160,0.000091,-1.571157,-0.000319,1.571461,-0.785042,-0.004886,-0.002687,-0.005863,-0.002097,-0.011726,0.007960,0.013608,-0.001151,0.000192,-0.002070,-0.002372,0.000404,0.001364,0.000788,-1.207216,-25.781057,-0.063476,18.717852,0.847844,1.443658,0.027138,-1.048473,-0.373169,-0.583727,0.191913,-0.262259,0.125633,0.213622,-0.882029,-0.320349,-0.419299,0.171068,-0.255821,0.123613,0.213263,-0.166440,-0.052806,-0.164425,0.020844,-0.006438,0.002021,0.000359,-0.000003,-0.000013,-0.000003,0.000001,-0.000000,-0.000001,-0.000000,-0.000000,-25.204986,0.000166,18.519064,0.802071,1.665166,0.000020,-0.695273,-0.176377,-0.229659,0.157330,-0.013218,-0.041277,0.020958,-0.186756,-0.143972,-0.189639,0.013739,-0.242603,0.164889,0.192304
0.148000,-0.000248,-0.000136,-0.000298,-1.570896,-0.000595,1.571194,-0.784609,0.000916,0.000162,0.000089,-1.571156,-0.000323,1.571467,-0.785043,-0.004950,-0.002723,-0.005940,-0.002125,-0.011881,0.008065,0.013788,-0.000776,0.000778,-0.002253,-0.001287,0.000270,0.001050,0.000384,-1.207216,-25.808828,-0.035705,18.694048,0.847844,1.443658,0.033547,-1.074345,-0.407291,-0.581707,0.134573,-0.263117,0.136438,0.223089,-0.906875,-0.354148,-0.416265,0.113599,-0.256639,0.134405,0.222728,-0.167467,-0.053133,-0.165439,0.020972,-0.006478,0.002034,0.000361,-0.000003,-0.000011,-0.000003,0.000001,-0.000000,-0.000001,-0.000000,0.000000,-25.205053,0.000168,18.519071,0.802069,1.665169,0.000020,-0.698177,-0.179122,-0.231884,0.155511,-0.013630,-0.040967,0.021661,-0.208699,-0.175026,-0.184381,-0.041912,-0.243009,0.175372,0.201067
0.149000,-0.000253,-0.000139,-0.000304,-1.570899,-0.000607,1.571202,-0.784595,0.000917,0.000161,0.000089,-1.571156,-0.000327,1.571475,-0.785042,-0.005015,-0.002758,-0.006018,-0.002153,-0.012037,0.008171,0.013969,0.000032,-0.000688,-0.001020,-0.001054,0.000180,0.000568,0.000565,-1.231020,-25.757254,-0.063476,18.694048,0.847844,1.450067,0.027138,-1.123027,-0.336846,-0.651709,0.120559,-0.264860,0.151221,0.223741,-0.954535,-0.283387,-0.485257,0.099459,-0.258343,0.149175,0.223378,-0.168492,-0.053458,-0.166452,0.021101,-0.006517,0.002046,0.000364,-0.000000,-0.000001,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-25.205007,0.000167,18.519071,0.802066,1.665175,0.000020,-0.702153,-0.179857,-0.235313,0.154378,-0.014009,-0.040893,0.022313,-0.252382,-0.103530,-0.249944,-0.054919,-0.244334,0.190068,0.201065
0.150000,-0.000258,-0.000142,-0.000310,-1.570901,-0.000619,1.571210,-0.784581,0.000919,0.000163,0.000088,-1.571162,-0.000327,1.571481,-0.785039,-0.005081,-0.002794,-0.006097,-0.002181,-0.012194,0.008278,0.014152,0.001223,0.000748,-0.000805,-0.005196,0.000561,0.000695,0.000193,-1.282595,-25.808828,-0.063476,18.745623,0.835943,1.443658,0.033547,-1.190759,-0.413754,-0.670554,0.328591,-0.276258,0.150942,0.232633,-1.021246,-0.359953,-0.503093,0.307363,-0.269701,0.148885,0.232267,-0.169516,-0.053783,-0.167463,0.021229,-0.006557,0.002059,0.000366,0.000003,-0.000019,0.000003,-0.000001,-0.000000,-0.000001,-0.000000,-0.000000,-25.205113,0.000169,18.519110,0.802066,1.665175,0.000020,-0.706070,-0.182837,-0.238505,0.156587,-0.014607,-0.040672,0.022891,-0.315176,-0.177116,-0.264588,0.150775,-0.255094,0.189557,0.209376
0.151000,-0.000263,-0.000145,-0.000316,-1.570903,-0.000631,1.571219,-0.784567,0.000914,0.000162,0.000084,-1.571159,-0.000331,1.571486,-0.785047,-0.005147,-0.002831,-0.006176,-0.002209,-0.012352,0.008385,0.014335,-0.000395,0.000499,-0.004346,-0.002630,-0.004346,0.000286,-0.001560,-1.231020,-25.808828,-0.035705,18.694048,0.835943,1.450067,0.080239,-1.114654,-0.404839,-0.499552,0.195954,-0.181749,0.164459,0.262763,-0.944111,-0.350701,-0.331074,0.174592,-0.175153,0.162390,0.262395,-0.170539,-0.054108,-0.168473,0.021357,-0.006596,0.002071,0.000368,-0.000004,-0.000030,-0.000004,0.000004,-0.000000,-0.000001,-0.000000,-0.000000,-25.205091,0.000168,18.519098,0.802064,1.665179,0.000021,-0.706538,-0.184239,-0.239592,0.153545,-0.015037,-0.040094,0.023968,-0.237573,-0.166462,-0.091482,0.021048,-0.160116,0.202484,0.238427
0.152000,-0.000268,-0.000148,-0.000322,-1.570905,-0.000644,1.571227,-0.784553,0.000916,0.000162,0.000086,-1.571159,-0.000333,1.571493,-0.785038,-0.005213,-0.002867,-0.006256,-0.002237,-0.012511,0.008493,0.014520,0.000383,0.000332,-0.002017,-0.002032,-0.003732,0.004756,0.000957,-1.258791,-25.808828,-0.087279,18.694048,0.847844,1.456475,0.027138,-1.162036,-0.400266,-0.626411,0.163597,-0.197755,0.055566,0.228079,-0.990479,-0.345828,-0.456931,0.142111,-0.191119,0.053483,0.227709,-0.171559,-0.054432,-0.169482,0.021485,-0.006636,0.002083,0.000370,0.000002,-0.000007,0.000002,0.000001,-0.000000,-0.000000,-0.000000,-0.000000,-25.205089,0.000168,18.519104,0.802062,1.665185,0.000021,-0.710673,-0.185853,-0.245018,0.152359,-0.015531,-0.039947,0.024270,-0.279806,-0.159975,-0.211914,-0.010249,-0.175588,0.093430,0.203439
0.153000,-0.000274,-0.000150,-0.000328,-1.570907,-0.000656,1.571236,-0.784538,0.000918,0.000160,0.000082,-1.571161,-0.000338,1.571502,-0.785037,-0.005280,-0.002904,-0.006336,-0.002266,-0.012671,0.008602,0.014705,0.000810,-0.000428,-0.002146,-0.002121,-0.003020,0.008049,0.000661,-1.282595,-25.781057,-0.063476,18.717852,0.854253,1.462884,0.027138,-1.191833,-0.364934,-0.626307,0.166431,-0.215637,-0.024011,0.235999,-1.019257,-0.310170,-0.455820,0.144816,-0.208962,-0.026106,0.235627,-0.172579,-0.054756,-0.170489,0.021613,-0.006675,0.002096,0.000372,0.000002,-0.000008,0.000002,0.000002,-0.000000,-0.000000,-0.000000,0.000000,-25.205037,0.000166,18.519108,0.802060,1.665190,0.000022,-0.714775,-0.186383,-0.246356,0.152060,-0.015945,-0.039920,0.024959,-0.304481,-0.123787,-0.209464,-0.007244,-0.193017,0.013814,0.210667
0.154000,-0.000279,-0.000153,-0.000335,-1.570910,-0.000669,1.571244,-0.784523,0.000918,0.000162,0.000085,-1.571161,-0.000341,1.571509,-0.785043,-0.005347,-0.002941,-0.006416,-0.002295,-0.012832,0.008711,0.014892,0.000538,0.000364,-0.000501,-0.001571,-0.001997,0.011080,-0.001509,-1.282595,-25.808828,-0.111083,18.717852,0.847844,1.456475,0.080239,-1.185789,-0.409629,-0.718963,0.136268,-0.239804,-0.096783,0.272371,-1.012197,-0.354540,-0.547473,0.114524,-0.233089,-0.098890,0.271996,-0.173597,-0.055079,-0.171495,0.021740,-0.006714,0.002108,0.000375,0.000005,-0.000010,0.000005,0.000003,-0.000000,-0.000000,-0.000000,-0.000000,-25.205106,0.000168,18.519121,0.802058,1.665194,0.000022,-0.717947,-0.189295,-0.251707,0.150708,-0.016398,-0.039659,0.025981,-0.294249,-0.165245,-0.295766,-0.036184,-0.216691,-0.059231,0.246016
0.155000,-0.000284,-0.000156,-0.000341,-1.570912,-0.000682,1.571253,-0.784508,0.000921,0.000162,0.000079,-1.571163,-0.000345,1.571519,-0.785036,-0.005414,-0.002978,-0.006497,-0.002324,-0.012994,0.008821,0.015080,0.001471,0.000243,-0.001585,-0.001815,-0.001057,0.007844,0.000261,-1.330202,-25.808828,-0.063476,18.745623,0.835943,1.469293,0.046364,-1.242054,-0.407503,-0.670232,0.146919,-0.262371,-0.013339,0.249031,-1.067442,-0.352095,-0.497734,0.125050,-0.255617,-0.015459,0.248654,-0.174614,-0.055402,-0.172499,0.021868,-0.006754,0.002120,0.000377,0.000002,-0.000005,0.000002,0.000001,-0.000000,-0.000000,-0.000000,0.000000,-25.205127,0.000168,18.519136,0.802056,1.665199,0.000023,-0.723175,-0.191067,-0.252138,0.150497,-0.016877,-0.039884,0.026378,-0.344267,-0.161028,-0.245596,-0.025447,-0.238741,0.024425,0.222276
0.156000,-0.000290,-0.000159,-0.000348,-1.570914,-0.000695,1.571262,-0.784493,0.000921,0.000164,0.000078,-1.571161,-0.000347,1.571530,-0.785034,-0.005482,-0.003015,-0.006578,-0.002353,-0.013156,0.008931,0.015269,0.000980,0.000719,-0.000603,-0.000649,-0.001066,0.010875,0.000421,-1.330202,-25.832632,-0.087279,18.717852,0.842351,1.462884,0.039956,-1.225157,-0.436287,-0.727567,0.084711,-0.266014,-0.086666,0.250138,-1.049532,-0.380553,-0.554068,0.062713,-0.259221,-0.088798,0.249759,-0.175630,-0.055725,-0.173503,0.021995,-0.006793,0.002133,0.000379,0.000004,-0.000010,0.000004,0.000003,-0.000000,-0.000000,-0.000000,0.000000,-25.205185,0.000170,18.519143,0.802055,1.665207,0.000023,-0.726442,-0.193866,-0.255306,0.147927,-0.017417,-0.040197,0.027047,-0.323090,-0.186687,-0.298763,-0.085214,-0.241804,-0.048601,0.222712
0.157000,-0.000295,-0.000162,-0.000354,-1.570917,-0.000708,1.571271,-0.784478,0.000919,0.000162,0.000075,-1.571167,-0.000351,1.571540,-0.785029,-0.005550,-0.003053,-0.006660,-0.002382,-0.013320,0.009042,0.015459,0.000653,-0.000078,-0.001036,-0.001705,-0.000804,0.013099,0.005779,-1.330202,-25.808828,-0.063476,18.769426,0.842351,1.456475,0.027138,-1.215248,-0.399489,-0.713387,0.138192,-0.275045,-0.139700,0.173136,-1.038606,-0.343427,-0.538884,0.116064,-0.268213,-0.141845,0.172755,-0.176644,-0.056047,-0.174504,0.022122,-0.006832,0.002145,0.000381,0.000001,-0.000015,0.000001,0.000006,-0.000000,0.000000,-0.000000,0.000000,-25.205161,0.000168,18.519167,0.802052,1.665211,0.000024,-0.728473,-0.194684,-0.257689,0.149918,-0.017893,-0.040422,0.027565,-0.310133,-0.148744,-0.281195,-0.033854,-0.250320,-0.101423,0.145190
0.158000,-0.000301,-0.000165,-0.000361,-1.570919,-0.000722,1.571280,-0.784462,0.000917,0.000162,0.000076,-1.571162,-0.000354,1.571550,-0.785032,-0.005619,-0.003090,-0.006742,-0.002412,-0.013485,0.009154,0.015650,-0.000122,-0.000052,0.000365,0.000020,-0.000369,0.009811,0.003056,-1.306399,-25.808828,-0.111083,18.717852,0.835943,1.456475,0.060097,-1.182870,-0.404830,-0.793105,0.046154,-0.287570,-0.054790,0.217761,-1.005215,-0.348451,-0.617602,0.023901,-0.280699,-0.056948,0.217377,-0.177656,-0.056368,-0.175504,0.022249,-0.006871,0.002157,0.000383,0.000001,-0.000010,0.000001,0.000004,-0.000000,0.000000,-0.000000,0.000000,-25.205146,0.000168,18.519152,0.802050,1.665221,0.000025,-0.730395,-0.196526,-0.262241,0.145482,-0.018377,-0.040512,0.028466,-0.274820,-0.151925,-0.355361,-0.121581,-0.262322,-0.016436,0.188912
0.159000,-0.000306,-0.000169,-0.000368,-1.570922,-0.000735,1.571289,-0.784446,0.000915,0.000162,0.000073,-1.571163,-0.000359,1.571559,-0.785031,-0.005688,-0.003128,-0.006825,-0.002441,-0.013650,0.009266,0.015842,-0.000639,-0.000035,0.000200,-0.003077,-0.005009,0.013036,0.001371,-1.282595,-25.808828,-0.111083,18.717852,0.835943,1.429925,0.086648,-1.163746,-0.409783,-0.792278,0.199158,-0.198558,-0.132601,0.246666,-0.985090,-0.353077,-0.615786,0.176778,-0.191648,-0.134770,0.246281,-0.178667,-0.056690,-0.176503,0.022376,-0.006910,0.002169,0.000386,0.000011,-0.000016,0.000011,0.000005,0.000000,-0.000000,-0.000000,-0.000000,-25.205162,0.000168,18.519165,0.802048,1.665226,0.000025,-0.732642,-0.198392,-0.264541,0.144991,-0.018822,-0.040534,0.029222,-0.252448,-0.154685,-0.351245,0.031787,-0.172826,-0.094236,0.217059
0.160000,-0.000312,-0.000172,-0.000375,-1.570924,-0.000749,1.571299,-0.784431,0.000916,0.000162,0.000068,-1.571167,-0.000361,1.571564,-0.785021,-0.005757,-0.003166,-0.006908,-0.002471,-0.013817,0.009379,0.016035,0.000131,-0.000023,-0.000456,-0.003540,-0.004009,0.009452,0.007888,-1.306399,-25.808828,-0.087279,18.769426,0.842351,1.436334,0.033547,-1.211090,-0.414472,-0.765893,0.221969,-0.222509,-0.039454,0.152099,-1.031419,-0.357449,-0.588398,0.199465,-0.215560,-0.041636,0.151712,-0.179677,-0.057011,-0.177501,0.022502,-0.006949,0.002182,0.000388,0.000007,-0.000011,0.000007,0.000002,0.000001,-0.000000,-0.000000,-0.000000,-25.205188,0.000168,18.519186,0.802046,1.665227,0.000025,-0.737030,-0.200280,-0.265791,0.146010,-0.019395,-0.039826,0.029503,-0.294389,-0.157169,-0.322607,0.053455,-0.196165,-0.001809,0.122209
0.161000,-0.000318,-0.000175,-0.000382,-1.570926,-0.000763,1.571308,-0.784414,0.000916,0.000164,0.000067,-1.571165,-0.000365,1.571568,-0.785021,-0.005827,-0.003205,-0.006992,-0.002501,-0.013984,0.009493,0.016230,0.000087,0.000541,0.000228,-0.002572,-0.007629,0.006542,0.005360,-1.306399,-25.832632,-0.111083,18.769426,0.842351,1.450067,0.046364,-1.216855,-0.447847,-0.808567,0.169562,-0.154002,0.037047,0.193741,-1.036178,-0.390506,-0.630079,0.146931,-0.147015,0.034853,0.193351,-0.180686,-0.057331,-0.178498,0.022629,-0.006988,0.002194,0.000390,0.000009,-0.000009,0.000009,0.000002,0.000001,0.000000,-0.000000,0.000000,-25.205242,0.000170,18.519188,0.802044,1.665229,0.000026,-0.740490,-0.203194,-0.269062,0.143386,-0.019904,-0.038937,0.030307,-0.295688,-0.187312,-0.361016,0.003545,-0.127111,0.073789,0.163044
0.162000,-0.000324,-0.000178,-0.000389,-1.570929,-0.000777,1.571318,-0.784398,0.000916,0.000160,0.000065,-1.571160,-0.000369,1.571573,-0.785024,-0.005897,-0.003243,-0.007076,-0.002531,-0.014153,0.009607,0.016425,0.000615,-0.000845,-0.001795,0.000447,-0.010010,0.005160,0.001530,-1.330202,-25.781057,-0.162658,18.670244,0.835943,1.443658,0.113198,-1.250993,-0.380513,-0.715799,0.012436,-0.110302,0.075050,0.255128,-1.069306,-0.322852,-0.536313,-0.010323,-0.103275,0.072844,0.254736,-0.181692,-0.057651,-0.179492,0.022755,-0.007027,0.002206,0.000392,0.000005,-0.000010,0.000005,0.000005,0.000000,0.000000,0.000000,-0.000000,-25.205098,0.000166,18.519152,0.802042,1.665239,0.000027,-0.743726,-0.202957,-0.272264,0.138563,-0.020422,-0.038339,0.031312,-0.325581,-0.119896,-0.264048,-0.148886,-0.082854,0.111183,0.223424
0.163000,-0.000330,-0.000181,-0.000396,-1.570932,-0.000791,1.571327,-0.784382,0.000915,0.000162,0.000058,-1.571164,-0.000373,1.571576,-0.785020,-0.005968,-0.003282,-0.007161,-0.002561,-0.014322,0.009722,0.016622,0.000410,0.000086,-0.002678,-0.000935,-0.007319,0.004370,0.002327,-1.330202,-25.808828,-0.111083,18.717852,0.830449,1.429925,0.086648,-1.248411,-0.432473,-0.676636,0.080892,-0.168050,0.098667,0.246735,-1.065716,-0.374491,-0.496154,0.058008,-0.160985,0.096449,0.246341,-0.182698,-0.057972,-0.180486,0.022881,-0.007066,0.002218,0.000394,0.000003,-0.000010,0.000003,0.000003,0.000000,-0.000000,0.000000,0.000000,-25.205192,0.000168,18.519179,0.802039,1.665238,0.000027,-0.746857,-0.206084,-0.272022,0.139327,-0.020931,-0.037361,0.031929,-0.318859,-0.168408,-0.224131,-0.081319,-0.140055,0.133810,0.214412
0.164000,-0.000336,-0.000185,-0.000403,-1.570934,-0.000806,1.571337,-0.784365,0.000921,0.000164,0.000058,-1.571164,-0.000377,1.571578,-0.785011,-0.006039,-0.003321,-0.007246,-0.002592,-0.014492,0.009838,0.016819,0.001479,0.000614,-0.000136,-0.000713,-0.009994,0.002721,0.003524,-1.381777,-25.832632,-0.190429,18.717852,0.824041,1.443658,0.039956,-1.313361,-0.464130,-0.813338,0.066930,-0.118525,0.143941,0.232149,-1.129663,-0.405833,-0.631864,0.043920,-0.111421,0.141710,0.231752,-0.183703,-0.058290,-0.181478,0.023007,-0.007104,0.002230,0.000396,0.000005,-0.000007,0.000005,0.000004,0.000000,0.000001,-0.000000,-0.000000,-25.205252,0.000170,18.519189,0.802037,1.665238,0.000027,-0.753766,-0.209067,-0.276348,0.137877,-0.021449,-0.036223,0.032324,-0.375897,-0.196766,-0.355516,-0.093957,-0.089972,0.177933,0.199428
0.165000,-0.000342,-0.000188,-0.000410,-1.570937,-0.000820,1.571347,-0.784348,0.000921,0.000162,0.000049,-1.571162,-0.000378,1.571580,-0.785016,-0.006110,-0.003360,-0.007332,-0.002622,-0.014664,0.009954,0.017018,0.000986,-0.000147,-0.003383,0.000015,-0.007533,0.002051,0.000565,-1.381777,-25.808828,-0.190429,18.694048,0.824041,1.443658,0.093056,-1.297298,-0.429340,-0.655665,0.026622,-0.171850,0.164905,0.280598,-1.112593,-0.370721,-0.473197,0.003486,-0.164707,0.162662,0.280199,-0.184706,-0.058610,-0.182469,0.023132,-0.007143,0.002242,0.000399,0.000001,-0.000009,0.000001,0.000003,0.000000,-0.000000,0.000000,0.000000,-25.205197,0.000168,18.519175,0.802036,1.665241,0.000027,-0.757789,-0.210069,-0.275774,0.135342,-0.022098,-0.034925,0.033405,-0.354803,-0.160652,-0.197423,-0.131856,-0.142608,0.197587,0.246794
0.166000,-0.000348,-0.000191,-0.000418,-1.570939,-0.000835,1.571357,-0.784331,0.000921,0.000164,0.000046,-1.571164,-0.000382,1.571581,-0.785010,-0.006182,-0.003400,-0.007418,-0.002653,-0.014836,0.010071,0.017218,0.001214,0.000459,-0.004560,-0.000597,-0.005675,0.001816,0.001497,-1.405581,-25.832632,-0.242004,18.717852,0.824041,1.436334,0.066506,-1.316824,-0.464963,-0.604525,0.055236,-0.213044,0.175020,0.270150,-1.131118,-0.406021,-0.421068,0.031976,-0.205862,0.172767,0.269749,-0.185708,-0.058928,-0.183458,0.023258,-0.007182,0.002255,0.000401,0.000001,-0.000014,0.000001,0.000003,-0.000000,-0.000001,0.000000,-0.000000,-25.205266,0.000170,18.519191,0.802034,1.665240,0.000027,-0.761327,-0.213099,-0.278165,0.134772,-0.022650,-0.033607,0.033934,-0.369791,-0.192922,-0.142903,-0.102797,-0.183213,0.206373,0.235815
0.167000,-0.000354,-0.000195,-0.000425,-1.570942,-0.000850,1.571367,-0.784314,0.000920,0.000162,0.000039,-1.571162,-0.000388,1.571584,-0.785009,-0.006254,-0.003440,-0.007504,-0.002684,-0.015009,0.010189,0.017418,0.000809,-0.000251,-0.006723,0.000121,-0.004714,0.001344,0.000863,-1.405581,-25.808828,-0.242004,18.694048,0.835943,1.436334,0.072915,-1.304539,-0.432854,-0.502180,0.015308,-0.236226,0.190793,0.283512,-1.117831,-0.373570,-0.317733,-0.008082,-0.229005,0.188528,0.283109,-0.186707,-0.059247,-0.184446,0.023383,-0.007221,0.002267,0.000403,-0.000000,-0.000037,-0.000000,0.000007,-0.000000,-0.000002,0.000000,-0.000000,-25.205211,0.000168,18.519179,0.802030,1.665244,0.000028,-0.764673,-0.214149,-0.278683,0.132173,-0.023108,-0.032585,0.034776,-0.353158,-0.159422,-0.039050,-0.140255,-0.205897,0.221113,0.248333
0.168000,-0.000360,-0.000198,-0.000433,-1.570945,-0.000865,1.571377,-0.784296,0.000922,0.000164,0.000035,-1.571163,-0.000391,1.571585,-0.785012,-0.006326,-0.003479,-0.007591,-0.002715,-0.015183,0.010307,0.017620,0.001096,0.000389,-0.007725,0.000609,-0.003951,0.000725,-0.000331,-1.429384,-25.832632,-0.265807,18.670244,0.847844,1.443658,0.099465,-1.328157,-0.470278,-0.459105,-0.011867,-0.255623,0.210734,0.305458,-1.140453,-0.410668,-0.273674,-0.035383,-0.248364,0.208457,0.305053,-0.187707,-0.059565,-0.185433,0.023508,-0.007259,0.002279,0.000405,0.000002,-0.000045,0.000002,0.000008,-0.000000,-0.000002,-0.000000,-0.000000,-25.205276,0.000170,18.519188,0.802029,1.665243,0.000028,-0.769322,-0.217227,-0.280338,0.130839,-0.023723,-0.031091,0.035779,-0.371131,-0.193441,0.006664,-0.166222,-0.224641,0.239549,0.269274
0.169000,-0.000367,-0.000202,-0.000440,-1.570947,-0.000880,1.571388,-0.784278,0.000922,0.000166,0.000030,-1.571167,-0.000392,1.571587,-0.785004,-0.006399,-0.003520,-0.007679,-0.002747,-0.015358,0.010425,0.017823,0.000731,0.000909,-0.005356,-0.000729,-0.003350,0.000321,0.006205,-1.429384,-25.860403,-0.289611,18.717852,0.859746,1.450067,0.060097,-1.318302,-0.501837,-0.584630,0.054379,-0.271846,0.224933,0.210956,-1.129597,-0.441932,-0.398211,0.030742,-0.264548,0.222643,0.210549,-0.188705,-0.059882,-0.186419,0.023633,-0.007298,0.002291,0.000407,-0.000000,-0.000024,-0.000000,0.000004,-0.000000,-0.000001,-0.000000,0.000000,-25.205367,0.000172,18.519216,0.802028,1.665241,0.000028,-0.773096,-0.220496,-0.282072,0.131635,-0.024395,-0.029974,0.036279,-0.356501,-0.221436,-0.116138,-0.100892,-0.240153,0.252617,0.174270
0.170000,-0.000373,-0.000205,-0.000448,-1.570950,-0.000896,1.571398,-0.784260,0.000924,0.000162,0.000025,-1.571165,-0.000394,1.571592,-0.785008,-0.006472,-0.003560,-0.007767,-0.002778,-0.015534,0.010545,0.018027,0.001137,-0.000600,-0.003494,0.000055,-0.001796,0.000270,0.002860,-1.457155,-25.808828,-0.317382,18.694048,0.842351,1.450067,0.106789,-1.348276,-0.428629,-0.685107,0.011222,-0.307190,0.230112,0.265300,-1.158575,-0.368424,-0.497703,-0.012537,-0.299854,0.227809,0.264890,-0.189700,-0.060199,-0.187403,0.023758,-0.007336,0.002303,0.000409,-0.000001,-0.000006,-0.000001,0.000001,0.000000,-0.000000,0.000000,-0.000000,-25.205243,0.000168,18.519197,0.802027,1.665247,0.000028,-0.778113,-0.220448,-0.284036,0.129118,-0.025096,-0.029059,0.037379,-0.380462,-0.147976,-0.213667,-0.141655,-0.274757,0.256869,0.227511
0.171000,-0.000380,-0.000209,-0.000456,-1.570953,-0.000911,1.571409,-0.784242,0.000925,0.000160,0.000017,-1.571167,-0.000395,1.571595,-0.784998,-0.006546,-0.003600,-0.007855,-0.002810,-0.015710,0.010665,0.018233,0.001315,-0.001050,-0.006551,-0.000532,-0.001352,-0.000252,0.004213,-1.480959,-25.781057,-0.289611,18.717852,0.842351,1.462884,0.053689,-1.366751,-0.409496,-0.537324,0.038498,-0.320362,0.247296,0.248523,-1.176053,-0.348953,-0.348935,0.014611,-0.312987,0.244982,0.248112,-0.190694,-0.060516,-0.188385,0.023882,-0.007375,0.002315,0.000411,-0.000004,-0.000028,-0.000004,0.000004,0.000000,-0.000001,-0.000000,-0.000000,-25.205194,0.000166,18.519199,0.802026,1.665250,0.000028,-0.783016,-0.221427,-0.283717,0.128492,-0.025821,-0.027951,0.037813,-0.393037,-0.127526,-0.065218,-0.113881,-0.287166,0.272933,0.210299
