time,px,py,pz,vx,vy,vz,ax,ay,az
4.485000,-0.039218,-0.196117,0.000000,0.511676,-0.102320,0.000000,0.003287,1.387704,0.000000
4.486000,-0.038706,-0.196219,0.000000,0.511677,-0.100933,0.000000,-0.001080,1.386424,0.000000
4.487000,-0.038194,-0.196319,0.000000,0.511674,-0.099547,0.000000,-0.005439,1.385130,0.000000
4.488000,-0.037682,-0.196418,0.000000,0.511666,-0.098162,0.000000,-0.009788,1.383820,0.000000
4.489000,-0.037171,-0.196515,0.000000,0.511654,-0.096779,0.000000,-0.014129,1.382494,0.000000
4.490000,-0.036659,-0.196612,0.000000,0.511638,-0.095397,0.000000,-0.018461,1.381154,0.000000
4.491000,-0.036148,-0.196706,0.000000,0.511617,-0.094017,0.000000,-0.022785,1.379799,0.000000
4.492000,-0.035636,-0.196800,0.000000,0.511592,-0.092638,0.000000,-0.027099,1.378429,0.000000
4.493000,-0.035124,-0.196892,0.000000,0.511563,-0.091260,0.000000,-0.031405,1.377044,0.000000
4.494000,-0.034613,-0.196982,0.000000,0.511530,-0.089884,0.000000,-0.035701,1.375645,0.000000
4.495000,-0.034101,-0.197071,0.000000,0.511492,-0.088509,0.000000,-0.039988,1.374230,0.000000
4.496000,-0.033590,-0.197159,0.000000,0.511450,-0.087135,0.000000,-0.044267,1.372801,0.000000
4.497000,-0.033078,-0.197246,0.000000,0.511403,-0.085763,0.000000,-0.048536,1.371357,0.000000
4.498000,-0.032567,-0.197331,0.000000,0.511353,-0.084393,0.000000,-0.052796,1.369898,0.000000
4.499000,-0.032056,-0.197414,0.000000,0.511298,-0.083023,0.000000,-0.057046,1.368425,0.000000
4.500000,-0.031544,-0.197497,0.000000,0.511239,-0.081656,0.000000,-0.061287,1.366938,0.000000
4.501000,-0.031033,-0.197578,0.000000,0.511175,-0.080289,0.000000,-0.065519,1.365436,0.000000
4.502000,-0.030522,-0.197657,0.000000,0.511107,-0.078925,0.000000,-0.069741,1.363920,0.000000
4.503000,-0.030011,-0.197736,0.000000,0.511036,-0.077562,0.000000,-0.073954,1.362389,0.000000
4.504000,-0.029500,-0.197812,0.000000,0.510960,-0.076200,0.000000,-0.078158,1.360844,0.000000
4.505000,-0.028989,-0.197888,0.000000,0.510879,-0.074840,0.000000,-0.082352,1.359284,0.000000
4.506000,-0.028478,-0.197962,0.000000,0.510795,-0.073481,0.000000,-0.086536,1.357711,0.000000
4.507000,-0.027968,-0.198035,0.000000,0.510706,-0.072125,0.000000,-0.090710,1.356123,0.000000
4.508000,-0.027457,-0.198106,0.000000,0.510613,-0.070769,0.000000,-0.094875,1.354522,0.000000
4.509000,-0.026946,-0.198176,0.000000,0.510516,-0.069416,0.000000,-0.099030,1.352906,0.000000
4.510000,-0.026436,-0.198245,0.000000,0.510415,-0.068063,0.000000,-0.103175,1.351276,0.000000
4.511000,-0.025925,-0.198313,0.000000,0.510310,-0.066713,0.000000,-0.107310,1.349633,0.000000
4.512000,-0.025415,-0.198379,0.000000,0.510201,-0.065364,0.000000,-0.111436,1.347975,0.000000
4.513000,-0.024905,-0.198443,0.000000,0.510087,-0.064017,0.000000,-0.115551,1.346304,0.000000
4.514000,-0.024395,-0.198507,0.000000,0.509970,-0.062672,0.000000,-0.119657,1.344619,0.000000
4.515000,-0.023885,-0.198569,0.000000,0.509848,-0.061328,0.000000,-0.123752,1.342920,0.000000
4.516000,-0.023375,-0.198629,0.000000,0.509722,-0.059986,0.000000,-0.127837,1.341208,0.000000
4.517000,-0.022866,-0.198689,0.000000,0.509592,-0.058645,0.000000,-0.131912,1.339482,0.000000
4.518000,-0.022356,-0.198747,0.000000,0.509458,-0.057307,0.000000,-0.135977,1.337743,0.000000
4.519000,-0.021847,-0.198803,0.000000,0.509320,-0.055970,0.000000,-0.140032,1.335990,0.000000
4.520000,-0.021338,-0.198859,0.000000,0.509178,-0.054635,0.000000,-0.144076,1.334224,0.000000
4.521000,-0.020828,-0.198912,0.000000,0.509032,-0.053301,0.000000,-0.148110,1.332444,0.000000
4.522000,-0.020319,-0.198965,0.000000,0.508882,-0.051970,0.000000,-0.152134,1.330651,0.000000
4.523000,-0.019811,-0.199016,0.000000,0.508728,-0.050640,0.000000,-0.156147,1.328845,0.000000
4.524000,-0.019302,-0.199066,0.000000,0.508570,-0.049312,0.000000,-0.160150,1.327025,0.000000
4.525000,-0.018793,-0.199115,0.000000,0.508408,-0.047986,0.000000,-0.164142,1.325193,0.000000
4.526000,-0.018285,-0.199162,0.000000,0.508242,-0.046662,0.000000,-0.168124,1.323347,0.000000
4.527000,-0.017777,-0.199208,0.000000,0.508071,-0.045339,0.000000,-0.172095,1.321488,0.000000
4.528000,-0.017269,-0.199253,0.000000,0.507897,-0.044019,0.000000,-0.176056,1.319617,0.000000
4.529000,-0.016761,-0.199296,0.000000,0.507719,-0.042700,0.000000,-0.180006,1.317732,0.000000
4.530000,-0.016254,-0.199338,0.000000,0.507537,-0.041383,0.000000,-0.183945,1.315835,0.000000
4.531000,-0.015746,-0.199379,0.000000,0.507351,-0.040069,0.000000,-0.187873,1.313925,0.000000
4.532000,-0.015239,-0.199419,0.000000,0.507162,-0.038756,0.000000,-0.191791,1.312002,0.000000
4.533000,-0.014732,-0.199457,0.000000,0.506968,-0.037445,0.000000,-0.195698,1.310066,0.000000
4.534000,-0.014225,-0.199493,0.000000,0.506770,-0.036135,0.000000,-0.199594,1.308118,0.000000
4.535000,-0.013718,-0.199529,0.000000,0.506569,-0.034828,0.000000,-0.203479,1.306157,0.000000
4.536000,-0.013212,-0.199563,0.000000,0.506363,-0.033523,0.000000,-0.207353,1.304184,0.000000
4.537000,-0.012706,-0.199596,0.000000,0.506154,-0.032220,0.000000,-0.211216,1.302198,0.000000
4.538000,-0.012200,-0.199628,0.000000,0.505941,-0.030919,0.000000,-0.215068,1.300200,0.000000
4.539000,-0.011694,-0.199658,0.000000,0.505724,-0.029620,0.000000,-0.218909,1.298190,0.000000
4.540000,-0.011188,-0.199687,0.000000,0.505503,-0.028322,0.000000,-0.222739,1.296167,0.000000
4.541000,-0.010683,-0.199714,0.000000,0.505278,-0.027027,0.000000,-0.226557,1.294132,0.000000
4.542000,-0.010178,-0.199741,0.000000,0.505050,-0.025734,0.000000,-0.230365,1.292085,0.000000
4.543000,-0.009673,-0.199766,0.000000,0.504818,-0.024443,0.000000,-0.234161,1.290026,0.000000
4.544000,-0.009168,-0.199790,0.000000,0.504582,-0.023154,0.000000,-0.237946,1.287954,0.000000
4.545000,-0.008663,-0.199812,0.000000,0.504342,-0.021867,0.000000,-0.241720,1.285871,0.000000
4.546000,-0.008159,-0.199833,0.000000,0.504098,-0.020582,0.000000,-0.245482,1.283776,0.000000
4.547000,-0.007655,-0.199853,0.000000,0.503851,-0.019300,0.000000,-0.249233,1.281669,0.000000
4.548000,-0.007151,-0.199872,0.000000,0.503600,-0.018019,0.000000,-0.252972,1.279550,0.000000
4.549000,-0.006648,-0.199889,0.000000,0.503345,-0.016740,0.000000,-0.256701,1.277420,0.000000
4.550000,-0.006145,-0.199906,0.000000,0.503086,-0.015464,0.000000,-0.260417,1.275278,0.000000
4.551000,-0.005642,-0.199920,0.000000,0.502824,-0.014190,0.000000,-0.264122,1.273124,0.000000
4.552000,-0.005139,-0.199934,0.000000,0.502558,-0.012918,0.000000,-0.267816,1.270959,0.000000
4.553000,-0.004637,-0.199946,0.000000,0.502288,-0.011648,0.000000,-0.271498,1.268782,0.000000
4.554000,-0.004135,-0.199957,0.000000,0.502015,-0.010380,0.000000,-0.275168,1.266593,0.000000
4.555000,-0.003633,-0.199967,0.000000,0.501738,-0.009115,0.000000,-0.278827,1.264394,0.000000
4.556000,-0.003131,-0.199975,0.000000,0.501457,-0.007852,0.000000,-0.282474,1.262183,0.000000
4.557000,-0.002630,-0.199983,0.000000,0.501173,-0.006590,0.000000,-0.286109,1.259960,0.000000
4.558000,-0.002129,-0.199989,0.000000,0.500885,-0.005332,0.000000,-0.289733,1.257727,0.000000
4.559000,-0.001628,-0.199993,0.000000,0.500594,-0.004075,0.000000,-0.293345,1.255482,0.000000
4.560000,-0.001128,-0.199997,0.000000,0.500298,-0.002821,0.000000,-0.296945,1.253227,0.000000
4.561000,-0.000627,-0.199999,0.000000,0.500000,-0.001569,0.000000,-0.300533,1.250960,0.000000
4.562000,-0.000128,-0.200000,0.000000,0.499697,-0.000319,0.000000,-0.304109,1.248682,0.000000
4.563000,0.000372,-0.200000,0.000000,0.499392,0.000929,0.000000,-0.307674,1.246394,0.000000
4.564000,0.000871,-0.199998,0.000000,0.499082,0.002174,0.000000,-0.311226,1.244094,0.000000
4.565000,0.001370,-0.199995,0.000000,0.498769,0.003417,0.000000,-0.314766,1.241784,0.000000
4.566000,0.001869,-0.199991,0.000000,0.498453,0.004658,0.000000,-0.318295,1.239463,0.000000
4.567000,0.002367,-0.199986,0.000000,0.498132,0.005896,0.000000,-0.321811,1.237132,0.000000
4.568000,0.002865,-0.199979,0.000000,0.497809,0.007132,0.000000,-0.325315,1.234789,0.000000
4.569000,0.003363,-0.199972,0.000000,0.497482,0.008365,0.000000,-0.328808,1.232437,0.000000
4.570000,0.003860,-0.199963,0.000000,0.497151,0.009597,0.000000,-0.332288,1.230074,0.000000
4.571000,0.004357,-0.199953,0.000000,0.496817,0.010826,0.000000,-0.335756,1.227700,0.000000
4.572000,0.004854,-0.199941,0.000000,0.496480,0.012052,0.000000,-0.339212,1.225316,0.000000
4.573000,0.005350,-0.199928,0.000000,0.496139,0.013276,0.000000,-0.342655,1.222922,0.000000
4.574000,0.005846,-0.199915,0.000000,0.495794,0.014498,0.000000,-0.346087,1.220517,0.000000
4.575000,0.006341,-0.199899,0.000000,0.495447,0.015717,0.000000,-0.349506,1.218103,0.000000
4.576000,0.006837,-0.199883,0.000000,0.495095,0.016934,0.000000,-0.352913,1.215678,0.000000
4.577000,0.007332,-0.199866,0.000000,0.494741,0.018149,0.000000,-0.356307,1.213243,0.000000
4.578000,0.007826,-0.199847,0.000000,0.494383,0.019361,0.000000,-0.359689,1.210799,0.000000
4.579000,0.008320,-0.199827,0.000000,0.494021,0.020570,0.000000,-0.363059,1.208344,0.000000
4.580000,0.008814,-0.199806,0.000000,0.493657,0.021777,0.000000,-0.366416,1.205879,0.000000
4.581000,0.009308,-0.199783,0.000000,0.493289,0.022982,0.000000,-0.369761,1.203405,0.000000
4.582000,0.009801,-0.199760,0.000000,0.492917,0.024184,0.000000,-0.373094,1.200921,0.000000
4.583000,0.010294,-0.199735,0.000000,0.492542,0.025384,0.000000,-0.376414,1.198427,0.000000
4.584000,0.010786,-0.199709,0.000000,0.492164,0.026581,0.000000,-0.379722,1.195924,0.000000
4.585000,0.011278,-0.199682,0.000000,0.491783,0.027776,0.000000,-0.383017,1.193411,0.000000
4.586000,0.011770,-0.199653,0.000000,0.491398,0.028968,0.000000,-0.386299,1.190889,0.000000
4.587000,0.012261,-0.199624,0.000000,0.491010,0.030157,0.000000,-0.389569,1.188357,0.000000
4.588000,0.012752,-0.199593,0.000000,0.490619,0.031345,0.000000,-0.392827,1.185816,0.000000
4.589000,0.013242,-0.199561,0.000000,0.490225,0.032529,0.000000,-0.396071,1.183265,0.000000
4.590000,0.013732,-0.199528,0.000000,0.489827,0.033711,0.000000,-0.399304,1.180705,0.000000
4.591000,0.014222,-0.199494,0.000000,0.489426,0.034890,0.000000,-0.402523,1.178136,0.000000
4.592000,0.014711,-0.199458,0.000000,0.489022,0.036067,0.000000,-0.405730,1.175558,0.000000
4.593000,0.015200,-0.199422,0.000000,0.488615,0.037242,0.000000,-0.408924,1.172971,0.000000
4.594000,0.015688,-0.199384,0.000000,0.488204,0.038413,0.000000,-0.412105,1.170375,0.000000
4.595000,0.016176,-0.199345,0.000000,0.487791,0.039582,0.000000,-0.415274,1.167770,0.000000
4.596000,0.016664,-0.199305,0.000000,0.487374,0.040749,0.000000,-0.418430,1.165156,0.000000
4.597000,0.017151,-0.199263,0.000000,0.486954,0.041913,0.000000,-0.421573,1.162534,0.000000
4.598000,0.017638,-0.199221,0.000000,0.486531,0.043074,0.000000,-0.424703,1.159902,0.000000
4.599000,0.018124,-0.199177,0.000000,0.486104,0.044232,0.000000,-0.427821,1.157262,0.000000
4.600000,0.018610,-0.199132,0.000000,0.485675,0.045388,0.000000,-0.430925,1.154613,0.000000
4.601000,0.019095,-0.199086,0.000000,0.485242,0.046542,0.000000,-0.434017,1.151956,0.000000
4.602000,0.019580,-0.199039,0.000000,0.484807,0.047692,0.000000,-0.437096,1.149290,0.000000
4.603000,0.020065,-0.198991,0.000000,0.484368,0.048840,0.000000,-0.440162,1.146616,0.000000
4.604000,0.020549,-0.198942,0.000000,0.483927,0.049986,0.000000,-0.443215,1.143933,0.000000
4.605000,0.021033,-0.198891,0.000000,0.483482,0.051128,0.000000,-0.446255,1.141242,0.000000
4.606000,0.021516,-0.198839,0.000000,0.483034,0.052268,0.000000,-0.449283,1.138543,0.000000
4.607000,0.021999,-0.198786,0.000000,0.482583,0.053405,0.000000,-0.452297,1.135836,0.000000
4.608000,0.022481,-0.198732,0.000000,0.482129,0.054540,0.000000,-0.455298,1.133120,0.000000
4.609000,0.022963,-0.198677,0.000000,0.481673,0.055671,0.000000,-0.458286,1.130397,0.000000
4.610000,0.023444,-0.198621,0.000000,0.481213,0.056800,0.000000,-0.461261,1.127665,0.000000
4.611000,0.023925,-0.198564,0.000000,0.480750,0.057927,0.000000,-0.464224,1.124926,0.000000
4.612000,0.024406,-0.198505,0.000000,0.480284,0.059050,0.000000,-0.467173,1.122178,0.000000
4.613000,0.024886,-0.198446,0.000000,0.479816,0.060171,0.000000,-0.470109,1.119423,0.000000
4.614000,0.025366,-0.198385,0.000000,0.479344,0.061289,0.000000,-0.473032,1.116660,0.000000
4.615000,0.025845,-0.198323,0.000000,0.478870,0.062404,0.000000,-0.475942,1.113889,0.000000
4.616000,0.026323,-0.198260,0.000000,0.478392,0.063517,0.000000,-0.478838,1.111111,0.000000
4.617000,0.026801,-0.198196,0.000000,0.477912,0.064627,0.000000,-0.481722,1.108325,0.000000
4.618000,0.027279,-0.198131,0.000000,0.477429,0.065734,0.000000,-0.484592,1.105532,0.000000
4.619000,0.027756,-0.198065,0.000000,0.476943,0.066838,0.000000,-0.487450,1.102731,0.000000
4.620000,0.028233,-0.197997,0.000000,0.476454,0.067939,0.000000,-0.490294,1.099923,0.000000
4.621000,0.028709,-0.197929,0.000000,0.475962,0.069038,0.000000,-0.493125,1.097107,0.000000
4.622000,0.029185,-0.197859,0.000000,0.475468,0.070133,0.000000,-0.495943,1.094285,0.000000
4.623000,0.029660,-0.197788,0.000000,0.474970,0.071226,0.000000,-0.498747,1.091455,0.000000
4.624000,0.030135,-0.197717,0.000000,0.474470,0.072316,0.000000,-0.501539,1.088618,0.000000
4.625000,0.030609,-0.197644,0.000000,0.473967,0.073403,0.000000,-0.504317,1.085773,0.000000
4.626000,0.031083,-0.197570,0.000000,0.473462,0.074488,0.000000,-0.507082,1.082922,0.000000
4.627000,0.031556,-0.197495,0.000000,0.472953,0.075569,0.000000,-0.509833,1.080064,0.000000
4.628000,0.032029,-0.197419,0.000000,0.472442,0.076648,0.000000,-0.512572,1.077199,0.000000
4.629000,0.032501,-0.197342,0.000000,0.471928,0.077724,0.000000,-0.515297,1.074327,0.000000
4.630000,0.032973,-0.197263,0.000000,0.471411,0.078796,0.000000,-0.518009,1.071449,0.000000
4.631000,0.033444,-0.197184,0.000000,0.470892,0.079866,0.000000,-0.520707,1.068564,0.000000
4.632000,0.033914,-0.197104,0.000000,0.470370,0.080934,0.000000,-0.523392,1.065672,0.000000
4.633000,0.034384,-0.197022,0.000000,0.469845,0.081998,0.000000,-0.526064,1.062773,0.000000
4.634000,0.034854,-0.196940,0.000000,0.469318,0.083059,0.000000,-0.528723,1.059868,0.000000
4.635000,0.035323,-0.196856,0.000000,0.468788,0.084118,0.000000,-0.531368,1.056957,0.000000
4.636000,0.035792,-0.196771,0.000000,0.468255,0.085173,0.000000,-0.534000,1.054039,0.000000
4.637000,0.036260,-0.196686,0.000000,0.467720,0.086226,0.000000,-0.536618,1.051115,0.000000
4.638000,0.036727,-0.196599,0.000000,0.467182,0.087275,0.000000,-0.539223,1.048184,0.000000
4.639000,0.037194,-0.196511,0.000000,0.466641,0.088322,0.000000,-0.541815,1.045247,0.000000
4.640000,0.037660,-0.196422,0.000000,0.466098,0.089366,0.000000,-0.544394,1.042305,0.000000
4.641000,0.038126,-0.196332,0.000000,0.465553,0.090407,0.000000,-0.546959,1.039356,0.000000
4.642000,0.038591,-0.196241,0.000000,0.465004,0.091444,0.000000,-0.549510,1.036401,0.000000
4.643000,0.039056,-0.196149,0.000000,0.464454,0.092479,0.000000,-0.552048,1.033440,0.000000
4.644000,0.039520,-0.196056,0.000000,0.463900,0.093511,0.000000,-0.554573,1.030473,0.000000
4.645000,0.039984,-0.195962,0.000000,0.463344,0.094540,0.000000,-0.557085,1.027500,0.000000
4.646000,0.040447,-0.195867,0.000000,0.462786,0.095566,0.000000,-0.559583,1.024522,0.000000
4.647000,0.040910,-0.195771,0.000000,0.462225,0.096589,0.000000,-0.562067,1.021538,0.000000
4.648000,0.041371,-0.195674,0.000000,0.461662,0.097609,0.000000,-0.564538,1.018548,0.000000
4.649000,0.041833,-0.195576,0.000000,0.461096,0.098626,0.000000,-0.566996,1.015553,0.000000
4.650000,0.042294,-0.195477,0.000000,0.460528,0.099641,0.000000,-0.569440,1.012552,0.000000
4.651000,0.042754,-0.195377,0.000000,0.459957,0.100652,0.000000,-0.571871,1.009545,0.000000
4.652000,0.043214,-0.195276,0.000000,0.459384,0.101660,0.000000,-0.574289,1.006533,0.000000
4.653000,0.043673,-0.195174,0.000000,0.458809,0.102665,0.000000,-0.576693,1.003516,0.000000
4.654000,0.044131,-0.195070,0.000000,0.458231,0.103667,0.000000,-0.579083,1.000494,0.000000
4.655000,0.044589,-0.194966,0.000000,0.457651,0.104666,0.000000,-0.581460,0.997466,0.000000
4.656000,0.045047,-0.194861,0.000000,0.457068,0.105662,0.000000,-0.583824,0.994433,0.000000
4.657000,0.045503,-0.194755,0.000000,0.456483,0.106654,0.000000,-0.586174,0.991395,0.000000
4.658000,0.045959,-0.194648,0.000000,0.455896,0.107644,0.000000,-0.588511,0.988352,0.000000
4.659000,0.046415,-0.194540,0.000000,0.455306,0.108631,0.000000,-0.590834,0.985304,0.000000
4.660000,0.046870,-0.194430,0.000000,0.454714,0.109615,0.000000,-0.593144,0.982251,0.000000
4.661000,0.047325,-0.194320,0.000000,0.454120,0.110596,0.000000,-0.595440,0.979193,0.000000
4.662000,0.047778,-0.194209,0.000000,0.453523,0.111573,0.000000,-0.597723,0.976131,0.000000
4.663000,0.048232,-0.194097,0.000000,0.452924,0.112548,0.000000,-0.599992,0.973063,0.000000
4.664000,0.048684,-0.193984,0.000000,0.452323,0.113519,0.000000,-0.602248,0.969991,0.000000
4.665000,0.049136,-0.193870,0.000000,0.451720,0.114488,0.000000,-0.604490,0.966914,0.000000
4.666000,0.049588,-0.193755,0.000000,0.451114,0.115453,0.000000,-0.606719,0.963833,0.000000
4.667000,0.050038,-0.193639,0.000000,0.450506,0.116416,0.000000,-0.608935,0.960747,0.000000
4.668000,0.050489,-0.193522,0.000000,0.449896,0.117375,0.000000,-0.611137,0.957657,0.000000
4.669000,0.050938,-0.193404,0.000000,0.449284,0.118331,0.000000,-0.613325,0.954562,0.000000
4.670000,0.051387,-0.193286,0.000000,0.448670,0.119284,0.000000,-0.615500,0.951463,0.000000
4.671000,0.051836,-0.193166,0.000000,0.448053,0.120234,0.000000,-0.617662,0.948360,0.000000
4.672000,0.052283,-0.193045,0.000000,0.447434,0.121181,0.000000,-0.619810,0.945253,0.000000
4.673000,0.052730,-0.192924,0.000000,0.446813,0.122124,0.000000,-0.621944,0.942141,0.000000
4.674000,0.053177,-0.192801,0.000000,0.446190,0.123065,0.000000,-0.624065,0.939025,0.000000
4.675000,0.053623,-0.192677,0.000000,0.445565,0.124002,0.000000,-0.626173,0.935905,0.000000
4.676000,0.054068,-0.192553,0.000000,0.444938,0.124937,0.000000,-0.628267,0.932782,0.000000
4.677000,0.054513,-0.192428,0.000000,0.444309,0.125868,0.000000,-0.630348,0.929654,0.000000
4.678000,0.054957,-0.192301,0.000000,0.443677,0.126796,0.000000,-0.632415,0.926522,0.000000
4.679000,0.055400,-0.192174,0.000000,0.443044,0.127721,0.000000,-0.634469,0.923387,0.000000
4.680000,0.055843,-0.192046,0.000000,0.442408,0.128643,0.000000,-0.636510,0.920248,0.000000
4.681000,0.056285,-0.191917,0.000000,0.441771,0.129561,0.000000,-0.638537,0.917105,0.000000
4.682000,0.056726,-0.191787,0.000000,0.441131,0.130477,0.000000,-0.640550,0.913959,0.000000
4.683000,0.057167,-0.191656,0.000000,0.440490,0.131389,0.000000,-0.642550,0.910809,0.000000
4.684000,0.057607,-0.191524,0.000000,0.439846,0.132299,0.000000,-0.644537,0.907655,0.000000
4.685000,0.058047,-0.191391,0.000000,0.439201,0.133205,0.000000,-0.646510,0.904498,0.000000
4.686000,0.058486,-0.191257,0.000000,0.438553,0.134108,0.000000,-0.648470,0.901338,0.000000
4.687000,0.058924,-0.191123,0.000000,0.437904,0.135007,0.000000,-0.650416,0.898174,0.000000
4.688000,0.059361,-0.190987,0.000000,0.437252,0.135904,0.000000,-0.652349,0.895007,0.000000
4.689000,0.059798,-0.190851,0.000000,0.436599,0.136797,0.000000,-0.654269,0.891837,0.000000
4.690000,0.060235,-0.190714,0.000000,0.435944,0.137688,0.000000,-0.656175,0.888664,0.000000
4.691000,0.060670,-0.190576,0.000000,0.435287,0.138575,0.000000,-0.658068,0.885487,0.000000
4.692000,0.061105,-0.190437,0.000000,0.434628,0.139459,0.000000,-0.659947,0.882308,0.000000
4.693000,0.061540,-0.190297,0.000000,0.433967,0.140339,0.000000,-0.661813,0.879125,0.000000
4.694000,0.061973,-0.190156,0.000000,0.433304,0.141217,0.000000,-0.663666,0.875939,0.000000
4.695000,0.062406,-0.190014,0.000000,0.432640,0.142091,0.000000,-0.665505,0.872751,0.000000
4.696000,0.062838,-0.189872,0.000000,0.431973,0.142962,0.000000,-0.667331,0.869560,0.000000
4.697000,0.063270,-0.189728,0.000000,0.431305,0.143830,0.000000,-0.669144,0.866366,0.000000
4.698000,0.063701,-0.189584,0.000000,0.430635,0.144695,0.000000,-0.670943,0.863169,0.000000
4.699000,0.064131,-0.189439,0.000000,0.429963,0.145557,0.000000,-0.672729,0.859970,0.000000
4.700000,0.064561,-0.189293,0.000000,0.429289,0.146415,0.000000,-0.674501,0.856768,0.000000
4.701000,0.064990,-0.189146,0.000000,0.428614,0.147270,0.000000,-0.676261,0.853564,0.000000
4.702000,0.065418,-0.188999,0.000000,0.427937,0.148122,0.000000,-0.678006,0.850357,0.000000
4.703000,0.065846,-0.188850,0.000000,0.427258,0.148971,0.000000,-0.679739,0.847147,0.000000
4.704000,0.066273,-0.188701,0.000000,0.426577,0.149816,0.000000,-0.681458,0.843935,0.000000
4.705000,0.066699,-0.188550,0.000000,0.425895,0.150659,0.000000,-0.683164,0.840721,0.000000
4.706000,0.067125,-0.188399,0.000000,0.425211,0.151498,0.000000,-0.684857,0.837505,0.000000
4.707000,0.067549,-0.188247,0.000000,0.424525,0.152334,0.000000,-0.686537,0.834286,0.000000
4.708000,0.067974,-0.188095,0.000000,0.423838,0.153166,0.000000,-0.688203,0.831066,0.000000
4.709000,0.068397,-0.187941,0.000000,0.423149,0.153996,0.000000,-0.689856,0.827843,0.000000
4.710000,0.068820,-0.187787,0.000000,0.422458,0.154822,0.000000,-0.691496,0.824618,0.000000
4.711000,0.069242,-0.187631,0.000000,0.421766,0.155645,0.000000,-0.693122,0.821391,0.000000
4.712000,0.069663,-0.187475,0.000000,0.421072,0.156465,0.000000,-0.694736,0.818162,0.000000
4.713000,0.070084,-0.187318,0.000000,0.420377,0.157281,0.000000,-0.696336,0.814932,0.000000
4.714000,0.070504,-0.187161,0.000000,0.419679,0.158095,0.000000,-0.697923,0.811699,0.000000
4.715000,0.070924,-0.187002,0.000000,0.418981,0.158905,0.000000,-0.699497,0.808465,0.000000
4.716000,0.071342,-0.186843,0.000000,0.418280,0.159712,0.000000,-0.701057,0.805229,0.000000
4.717000,0.071760,-0.186683,0.000000,0.417579,0.160515,0.000000,-0.702605,0.801992,0.000000
4.718000,0.072177,-0.186522,0.000000,0.416875,0.161316,0.000000,-0.704139,0.798752,0.000000
4.719000,0.072594,-0.186360,0.000000,0.416170,0.162113,0.000000,-0.705661,0.795511,0.000000
4.720000,0.073010,-0.186198,0.000000,0.415464,0.162907,0.000000,-0.707169,0.792269,0.000000
4.721000,0.073425,-0.186034,0.000000,0.414756,0.163697,0.000000,-0.708664,0.789025,0.000000
4.722000,0.073839,-0.185870,0.000000,0.414047,0.164485,0.000000,-0.710146,0.785780,0.000000
4.723000,0.074253,-0.185705,0.000000,0.413336,0.165269,0.000000,-0.711615,0.782534,0.000000
4.724000,0.074666,-0.185540,0.000000,0.412623,0.166050,0.000000,-0.713071,0.779286,0.000000
4.725000,0.075078,-0.185373,0.000000,0.411910,0.166828,0.000000,-0.714513,0.776037,0.000000
4.726000,0.075490,-0.185206,0.000000,0.411194,0.167602,0.000000,-0.715943,0.772787,0.000000
4.727000,0.075900,-0.185038,0.000000,0.410478,0.168373,0.000000,-0.717360,0.769536,0.000000
4.728000,0.076311,-0.184869,0.000000,0.409760,0.169141,0.000000,-0.718764,0.766283,0.000000
4.729000,0.076720,-0.184700,0.000000,0.409040,0.169906,0.000000,-0.720155,0.763030,0.000000
4.730000,0.077129,-0.184530,0.000000,0.408319,0.170667,0.000000,-0.721532,0.759776,0.000000
4.731000,0.077537,-0.184359,0.000000,0.407597,0.171425,0.000000,-0.722897,0.756520,0.000000
4.732000,0.077944,-0.184187,0.000000,0.406874,0.172180,0.000000,-0.724249,0.753264,0.000000
4.733000,0.078350,-0.184014,0.000000,0.406149,0.172932,0.000000,-0.725588,0.750007,0.000000
4.734000,0.078756,-0.183841,0.000000,0.405422,0.173680,0.000000,-0.726914,0.746749,0.000000
4.735000,0.079161,-0.183667,0.000000,0.404695,0.174425,0.000000,-0.728228,0.743491,0.000000
4.736000,0.079566,-0.183492,0.000000,0.403966,0.175167,0.000000,-0.729528,0.740232,0.000000
4.737000,0.079969,-0.183316,0.000000,0.403236,0.175906,0.000000,-0.730816,0.736972,0.000000
4.738000,0.080372,-0.183140,0.000000,0.402504,0.176641,0.000000,-0.732090,0.733712,0.000000
4.739000,0.080774,-0.182963,0.000000,0.401772,0.177373,0.000000,-0.733352,0.730451,0.000000
4.740000,0.081176,-0.182785,0.000000,0.401038,0.178102,0.000000,-0.734601,0.727190,0.000000
4.741000,0.081576,-0.182607,0.000000,0.400302,0.178828,0.000000,-0.735837,0.723928,0.000000
4.742000,0.081976,-0.182428,0.000000,0.399566,0.179550,0.000000,-0.737061,0.720666,0.000000
4.743000,0.082375,-0.182248,0.000000,0.398828,0.180269,0.000000,-0.738272,0.717404,0.000000
4.744000,0.082774,-0.182067,0.000000,0.398089,0.180985,0.000000,-0.739470,0.714142,0.000000
4.745000,0.083172,-0.181886,0.000000,0.397349,0.181697,0.000000,-0.740655,0.710879,0.000000
4.746000,0.083569,-0.181704,0.000000,0.396608,0.182406,0.000000,-0.741828,0.707616,0.000000
4.747000,0.083965,-0.181521,0.000000,0.395866,0.183112,0.000000,-0.742988,0.704353,0.000000
4.748000,0.084360,-0.181338,0.000000,0.395122,0.183815,0.000000,-0.744135,0.701090,0.000000
4.749000,0.084755,-0.181153,0.000000,0.394377,0.184515,0.000000,-0.745270,0.697827,0.000000
