time,q_desired_1,q_desired_2,q_desired_3,q_desired_4,q_desired_5,q_desired_6,q_desired_7,q_actual_1,q_actual_2,q_actual_3,q_actual_4,q_actual_5,q_actual_6,q_actual_7,dq_actual_1,dq_actual_2,dq_actual_3,dq_actual_4,dq_actual_5,dq_actual_6,dq_actual_7,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,tau_J_7,tau_J_d_1,tau_J_d_2,tau_J_d_3,tau_J_d_4,tau_J_d_5,tau_J_d_6,tau_J_d_7
7.353000,0.000073,-0.439631,-0.000008,-1.664753,-0.000022,0.187871,0.785364,0.000697,-0.440010,-0.000098,-1.665638,-0.000219,0.189192,0.785070,-0.000275,0.042883,0.000086,0.090045,-0.000204,-0.179353,0.000444,-1.405581,-7.682302,-0.317382,14.992570,0.895452,-0.357184,0.239541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.354000,0.000073,-0.439587,-0.000008,-1.664664,-0.000022,0.187693,0.785364,0.000695,-0.439971,-0.000097,-1.665551,-0.000217,0.189016,0.785070,-0.001297,0.043418,0.000057,0.089533,0.000508,-0.175598,0.000567,-1.357973,-7.630727,-0.317382,14.992570,0.878057,-0.402961,0.232217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.355000,0.000073,-0.439542,-0.000008,-1.664575,-0.000022,0.187514,0.785364,0.000695,-0.439933,-0.000096,-1.665466,-0.000217,0.188841,0.785071,-0.000308,0.044060,0.000038,0.087851,0.000576,-0.173674,0.000615,-1.381777,-7.583120,-0.317382,15.044145,0.871648,-0.435920,0.225808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.356000,0.000073,-0.439498,-0.000008,-1.664485,-0.000022,0.187336,0.785364,0.000699,-0.439886,-0.000092,-1.665370,-0.000218,0.188661,0.785067,0.000352,0.046680,0.001232,0.092946,-0.000057,-0.173834,-0.001082,-1.405581,-7.630727,-0.368957,14.968766,0.883550,-0.416693,0.266091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.357000,0.000073,-0.439453,-0.000008,-1.664396,-0.000022,0.187158,0.785364,0.000699,-0.439847,-0.000098,-1.665277,-0.000218,0.188477,0.785067,0.000234,0.046412,-0.001035,0.094831,-0.000038,-0.175332,-0.000450,-1.405581,-7.583120,-0.289611,14.968766,0.883550,-0.350776,0.258767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.358000,0.000073,-0.439409,-0.000008,-1.664307,-0.000022,0.186980,0.785364,0.000703,-0.439805,-0.000098,-1.665185,-0.000218,0.188293,0.785064,0.001363,0.046756,-0.000690,0.093571,-0.000025,-0.178181,-0.000300,-1.457155,-7.555349,-0.289611,14.944963,0.883550,-0.238166,0.258767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.359000,0.000073,-0.439364,-0.000008,-1.664218,-0.000022,0.186802,0.785364,0.000697,-0.439761,-0.000098,-1.665094,-0.000220,0.188112,0.785066,-0.000298,0.047732,-0.000460,0.095873,-0.000695,-0.177714,-0.000471,-1.405581,-7.555349,-0.289611,14.893388,0.901861,-0.185981,0.266091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.360000,0.000073,-0.439320,-0.000008,-1.664129,-0.000022,0.186624,0.785364,0.000702,-0.439714,-0.000092,-1.665007,-0.000219,0.187934,0.785066,0.001008,0.049615,0.001549,0.093743,-0.000023,-0.174783,-0.000314,-1.457155,-7.606924,-0.368957,14.893388,0.889959,-0.198798,0.266091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.361000,0.000073,-0.439275,-0.000008,-1.664040,-0.000022,0.186446,0.785364,0.000699,-0.439674,-0.000100,-1.664924,-0.000218,0.187763,0.785069,0.000022,0.045326,-0.001380,0.090392,0.000222,-0.170681,0.000537,-1.429384,-7.555349,-0.265807,14.968766,0.883550,-0.271125,0.245949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.362000,0.000073,-0.439231,-0.000007,-1.663951,-0.000022,0.186268,0.785364,0.000697,-0.439630,-0.000100,-1.664841,-0.000218,0.187593,0.785069,-0.000542,0.044472,-0.000920,0.089355,0.000148,-0.167833,0.000358,-1.405581,-7.606924,-0.265807,14.992570,0.883550,-0.337043,0.245949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.363000,0.000072,-0.439186,-0.000007,-1.663863,-0.000022,0.186090,0.785364,0.000693,-0.439589,-0.000092,-1.664753,-0.000216,0.187425,0.785070,-0.001475,0.045255,0.001150,0.085812,-0.000139,-0.167346,0.000476,-1.357973,-7.583120,-0.341186,14.992570,0.889959,-0.396552,0.239541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.364000,0.000072,-0.439142,-0.000007,-1.663774,-0.000022,0.185913,0.785364,0.000700,-0.439544,-0.000097,-1.664670,-0.000217,0.187255,0.785062,0.000687,0.043314,-0.000440,0.082175,0.000145,-0.167615,-0.001141,-1.429384,-7.583120,-0.289611,15.044145,0.883550,-0.416693,0.278908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.365000,0.000072,-0.439098,-0.000007,-1.663685,-0.000022,0.185735,0.785364,0.000701,-0.439502,-0.000094,-1.664587,-0.000218,0.187083,0.785064,0.000458,0.045021,0.000913,0.085706,-0.000141,-0.163294,0.000223,-1.429384,-7.583120,-0.341186,15.095719,0.889959,-0.429511,0.252358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.366000,0.000072,-0.439053,-0.000007,-1.663596,-0.000022,0.185558,0.785364,0.000698,-0.439460,-0.000098,-1.664491,-0.000218,0.186909,0.785065,-0.000808,0.042494,-0.000598,0.087867,0.000144,-0.166943,-0.000360,-1.381777,-7.555349,-0.289611,15.020341,0.883550,-0.383734,0.266091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.367000,0.000072,-0.439009,-0.000007,-1.663508,-0.000022,0.185381,0.785364,0.000699,-0.439417,-0.000096,-1.664401,-0.000219,0.186729,0.785072,0.000018,0.040812,0.000251,0.091682,-0.000142,-0.171974,0.001727,-1.405581,-7.531545,-0.317382,14.992570,0.889959,-0.311408,0.212990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.368000,0.000072,-0.438965,-0.000007,-1.663419,-0.000022,0.185203,0.785364,0.000701,-0.439372,-0.000098,-1.664318,-0.000219,0.186551,0.785070,0.000569,0.040090,-0.000482,0.086359,-0.000094,-0.177953,0.000439,-1.429384,-7.531545,-0.289611,15.044145,0.889959,-0.258307,0.232217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.369000,0.000072,-0.438921,-0.000007,-1.663330,-0.000022,0.185026,0.785364,0.000697,-0.439329,-0.000098,-1.664228,-0.000219,0.186372,0.785070,-0.000178,0.038238,-0.000321,0.087398,-0.000063,-0.177160,0.000021,-1.405581,-7.479970,-0.289611,15.020341,0.889959,-0.231757,0.239541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.370000,0.000072,-0.438876,-0.000007,-1.663242,-0.000022,0.184849,0.785364,0.000698,-0.439288,-0.000098,-1.664144,-0.000216,0.186199,0.785070,0.000438,0.037653,-0.000214,0.083882,-0.000042,-0.173729,0.000014,-1.429384,-7.456167,-0.289611,15.044145,0.889959,-0.258307,0.239541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.371000,0.000072,-0.438832,-0.000007,-1.663153,-0.000022,0.184672,0.785364,0.000696,-0.439242,-0.000098,-1.664055,-0.000218,0.186027,0.785064,-0.000265,0.042012,-0.000143,0.085236,-0.000028,-0.168226,-0.001686,-1.405581,-7.503774,-0.289611,15.020341,0.889959,-0.311408,0.285317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.372000,0.000072,-0.438788,-0.000007,-1.663065,-0.000022,0.184495,0.785364,0.000698,-0.439197,-0.000098,-1.663972,-0.000220,0.185852,0.785067,0.000380,0.042156,-0.000095,0.082242,-0.000459,-0.168040,-0.000412,-1.429384,-7.555349,-0.289611,15.044145,0.901861,-0.330634,0.266091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.373000,0.000072,-0.438744,-0.000007,-1.662976,-0.000022,0.184319,0.785364,0.000700,-0.439157,-0.000100,-1.663890,-0.000219,0.185676,0.785063,0.000254,0.043602,-0.000620,0.082610,0.000135,-0.168660,-0.000512,-1.429384,-7.531545,-0.265807,15.095719,0.889959,-0.344367,0.272500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.374000,0.000072,-0.438700,-0.000007,-1.662888,-0.000022,0.184142,0.785364,0.000699,-0.439114,-0.000098,-1.663803,-0.000220,0.185504,0.785066,-0.000388,0.045655,0.000143,0.083496,-0.000351,-0.173493,-0.000104,-1.405581,-7.555349,-0.289611,15.119523,0.901861,-0.357184,0.266091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.375000,0.000072,-0.438655,-0.000007,-1.662800,-0.000022,0.183965,0.785364,0.000696,-0.439065,-0.000098,-1.663714,-0.000219,0.185326,0.785070,-0.000815,0.049148,0.000096,0.085409,0.000207,-0.172002,0.001185,-1.381777,-7.658498,-0.289611,15.095719,0.889959,-0.377326,0.232217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.376000,0.000072,-0.438611,-0.000007,-1.662711,-0.000022,0.183789,0.785364,0.000695,-0.439027,-0.000100,-1.663626,-0.000219,0.185148,0.785069,-0.000544,0.047934,-0.000493,0.085965,0.000138,-0.181249,0.000282,-1.381777,-7.606924,-0.265807,15.095719,0.889959,-0.344367,0.245949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.377000,0.000072,-0.438567,-0.000007,-1.662623,-0.000022,0.183612,0.785364,0.000695,-0.438978,-0.000098,-1.663533,-0.000219,0.184966,0.785071,-0.000362,0.050192,0.003371,0.087782,-0.000112,-0.180251,0.000934,-1.381777,-7.682302,-0.289611,15.044145,0.895452,-0.297675,0.225808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.378000,0.000071,-0.438523,-0.000007,-1.662535,-0.000022,0.183436,0.785364,0.000696,-0.438939,-0.000096,-1.663448,-0.000219,0.184786,0.785072,0.000315,0.045124,0.003159,0.088325,0.000129,-0.177416,0.000860,-1.405581,-7.606924,-0.317382,15.020341,0.889959,-0.297675,0.219399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.379000,0.000071,-0.438479,-0.000007,-1.662447,-0.000022,0.183260,0.785364,0.000697,-0.438895,-0.000096,-1.663360,-0.000219,0.184611,0.785070,-0.000347,0.043750,0.002302,0.086180,-0.000117,-0.175571,-0.000173,-1.381777,-7.630727,-0.317382,14.968766,0.895452,-0.297675,0.239541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.380000,0.000071,-0.438435,-0.000007,-1.662359,-0.000022,0.183083,0.785364,0.000695,-0.438851,-0.000098,-1.663276,-0.000219,0.184436,0.785067,-0.000231,0.045079,0.001033,0.086551,-0.000078,-0.177812,-0.000827,-1.381777,-7.630727,-0.289611,14.968766,0.895452,-0.317817,0.258767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.381000,0.000071,-0.438391,-0.000007,-1.662271,-0.000022,0.182907,0.785364,0.000699,-0.438806,-0.000096,-1.663192,-0.000216,0.184263,0.785071,0.000403,0.046982,0.001449,0.086242,0.000151,-0.181112,0.000669,-1.405581,-7.658498,-0.317382,14.992570,0.889959,-0.350776,0.225808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.382000,0.000071,-0.438347,-0.000007,-1.662183,-0.000022,0.182731,0.785365,0.000697,-0.438761,-0.000098,-1.663104,-0.000216,0.184088,0.785071,0.000268,0.045126,0.000399,0.084190,0.000542,-0.177695,0.000446,-1.405581,-7.682302,-0.289611,14.968766,0.878057,-0.370002,0.225808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.383000,0.000071,-0.438303,-0.000007,-1.662095,-0.000021,0.182555,0.785365,0.000693,-0.438716,-0.000100,-1.663022,-0.000219,0.183907,0.785069,-0.000935,0.043187,-0.000229,0.083920,-0.000283,-0.180850,-0.000449,-1.357973,-7.682302,-0.265807,15.020341,0.895452,-0.370002,0.245949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.384000,0.000071,-0.438259,-0.000007,-1.662007,-0.000021,0.182379,0.785365,0.000696,-0.438670,-0.000100,-1.662929,-0.000219,0.183729,0.785066,0.000491,0.042903,-0.000106,0.085567,-0.000189,-0.177833,-0.000299,-1.405581,-7.733877,-0.265807,14.992570,0.895452,-0.377326,0.245949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.385000,0.000071,-0.438215,-0.000007,-1.661919,-0.000021,0.182204,0.785365,0.000693,-0.438630,-0.000098,-1.662843,-0.000219,0.183547,0.785067,-0.000787,0.041455,0.000521,0.088101,0.000078,-0.177596,-0.000437,-1.357973,-7.733877,-0.289611,15.044145,0.889959,-0.330634,0.252358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.386000,0.000071,-0.438172,-0.000007,-1.661831,-0.000021,0.182028,0.785365,0.000695,-0.438587,-0.000100,-1.662753,-0.000220,0.183364,0.785068,0.000032,0.041040,-0.000183,0.088207,-0.000389,-0.182097,-0.000054,-1.381777,-7.761648,-0.265807,15.044145,0.901861,-0.284858,0.245949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.387000,0.000071,-0.438128,-0.000007,-1.661743,-0.000021,0.181852,0.785365,0.000695,-0.438544,-0.000096,-1.662664,-0.000219,0.183188,0.785066,0.000022,0.039378,0.001104,0.088804,0.000181,-0.179475,-0.001019,-1.381777,-7.733877,-0.317382,15.020341,0.889959,-0.271125,0.272500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.388000,0.000071,-0.438084,-0.000007,-1.661655,-0.000021,0.181677,0.785365,0.000695,-0.438504,-0.000098,-1.662582,-0.000220,0.183010,0.785066,0.000014,0.037701,0.000101,0.091159,-0.000320,-0.176047,-0.000679,-1.381777,-7.682302,-0.289611,15.044145,0.901861,-0.284858,0.272500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.389000,0.000071,-0.438040,-0.000007,-1.661568,-0.000021,0.181502,0.785365,0.000695,-0.438460,-0.000098,-1.662496,-0.000217,0.182833,0.785065,0.000010,0.040914,0.000078,0.090164,0.000668,-0.179185,-0.000690,-1.381777,-7.682302,-0.289611,15.044145,0.878057,-0.291266,0.278908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.390000,0.000071,-0.437996,-0.000007,-1.661480,-0.000021,0.181326,0.785365,0.000695,-0.438414,-0.000100,-1.662413,-0.000218,0.182656,0.785066,0.000006,0.040800,-0.000496,0.088394,0.000242,-0.181322,-0.000223,-1.381777,-7.710073,-0.265807,15.095719,0.883550,-0.297675,0.272500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.391000,0.000071,-0.437952,-0.000007,-1.661392,-0.000021,0.181151,0.785365,0.000698,-0.438370,-0.000096,-1.662325,-0.000219,0.182482,0.785070,0.001118,0.040593,0.000882,0.092150,-0.000076,-0.177907,0.001072,-1.429384,-7.733877,-0.317382,15.071916,0.889959,-0.324225,0.239541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.392000,0.000070,-0.437909,-0.000007,-1.661305,-0.000021,0.180976,0.785365,0.000695,-0.438329,-0.000103,-1.662235,-0.000219,0.182310,0.785070,-0.000368,0.041618,-0.001820,0.091771,-0.000254,-0.175359,0.000715,-1.381777,-7.682302,-0.214233,15.044145,0.895452,-0.344367,0.239541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.393000,0.000070,-0.437865,-0.000007,-1.661217,-0.000021,0.180801,0.785365,0.000696,-0.438281,-0.000096,-1.662153,-0.000220,0.182140,0.785071,0.000311,0.045046,0.001203,0.089152,-0.000407,-0.169839,0.000985,-1.405581,-7.733877,-0.317382,15.119523,0.901861,-0.344367,0.225808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.394000,0.000070,-0.437821,-0.000007,-1.661130,-0.000021,0.180626,0.785365,0.000696,-0.438235,-0.000096,-1.662063,-0.000222,0.181971,0.785071,0.000207,0.043798,0.000805,0.088776,-0.000915,-0.165313,0.000657,-1.405581,-7.761648,-0.317382,15.119523,0.919256,-0.344367,0.225808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.395000,0.000070,-0.437778,-0.000007,-1.661042,-0.000021,0.180451,0.785365,0.000696,-0.438188,-0.000098,-1.661971,-0.000216,0.181798,0.785071,0.000138,0.042680,-0.000111,0.091858,0.000271,-0.167089,0.000438,-1.405581,-7.785451,-0.289611,15.095719,0.895452,-0.330634,0.225808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.396000,0.000070,-0.437734,-0.000007,-1.660955,-0.000021,0.180276,0.785365,0.000695,-0.438149,-0.000098,-1.661884,-0.000217,0.181624,0.785068,-0.000465,0.042672,-0.000073,0.087778,0.000622,-0.167514,-0.000691,-1.381777,-7.710073,-0.289611,15.095719,0.883550,-0.337043,0.252358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.397000,0.000070,-0.437690,-0.000007,-1.660867,-0.000021,0.180101,0.785365,0.000695,-0.438102,-0.000100,-1.661795,-0.000218,0.181449,0.785070,-0.000310,0.044501,-0.000604,0.088386,0.000177,-0.169024,0.000014,-1.381777,-7.710073,-0.265807,15.071916,0.889959,-0.324225,0.239541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.398000,0.000070,-0.437647,-0.000007,-1.660780,-0.000021,0.179927,0.785365,0.000695,-0.438060,-0.000098,-1.661703,-0.000219,0.181274,0.785070,-0.000206,0.041418,0.000155,0.090170,0.000118,-0.168523,0.000009,-1.381777,-7.658498,-0.289611,14.992570,0.889959,-0.337043,0.239541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.399000,0.000070,-0.437603,-0.000007,-1.660693,-0.000021,0.179752,0.785365,0.000693,-0.438013,-0.000094,-1.661622,-0.000218,0.181094,0.785068,-0.000694,0.044298,0.001310,0.087578,0.000316,-0.169986,-0.000469,-1.357973,-7.682302,-0.341186,15.071916,0.883550,-0.337043,0.252358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.400000,0.000070,-0.437559,-0.000007,-1.660605,-0.000021,0.179578,0.785365,0.000696,-0.437965,-0.000098,-1.661536,-0.000219,0.180917,0.785065,0.000651,0.043863,-0.000332,0.087862,-0.000230,-0.175397,-0.001296,-1.405581,-7.733877,-0.289611,15.071916,0.895452,-0.317817,0.278908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.401000,0.000070,-0.437516,-0.000007,-1.660518,-0.000021,0.179403,0.785365,0.000700,-0.437920,-0.000098,-1.661452,-0.000219,0.180744,0.785066,0.001640,0.042923,-0.000221,0.087311,-0.000153,-0.178647,0.000357,-1.457155,-7.761648,-0.289611,15.095719,0.895452,-0.324225,0.245949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.402000,0.000070,-0.437472,-0.000007,-1.660431,-0.000021,0.179229,0.785365,0.000696,-0.437878,-0.000094,-1.661361,-0.000220,0.180571,0.785065,-0.000113,0.043926,0.001059,0.087413,-0.000340,-0.176769,-0.000745,-1.405581,-7.733877,-0.341186,15.095719,0.901861,-0.317817,0.272500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.403000,0.000070,-0.437429,-0.000007,-1.660344,-0.000021,0.179055,0.785365,0.000696,-0.437834,-0.000098,-1.661276,-0.000219,0.180395,0.785067,-0.000075,0.043011,-0.000500,0.085896,0.000011,-0.176381,0.000012,-1.405581,-7.761648,-0.289611,15.171098,0.895452,-0.324225,0.258767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.404000,0.000070,-0.437385,-0.000007,-1.660257,-0.000021,0.178881,0.785365,0.000695,-0.437792,-0.000098,-1.661185,-0.000220,0.180216,0.785070,-0.000607,0.044104,-0.000333,0.089665,-0.000230,-0.175456,0.000991,-1.381777,-7.733877,-0.289611,15.171098,0.901861,-0.304084,0.232217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.405000,0.000070,-0.437342,-0.000007,-1.660170,-0.000021,0.178707,0.785365,0.000696,-0.437749,-0.000100,-1.661091,-0.000219,0.180043,0.785071,0.000152,0.041905,-0.000779,0.089872,0.000084,-0.179177,0.000898,-1.405581,-7.710073,-0.265807,15.147294,0.895452,-0.311408,0.225808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.406000,0.000070,-0.437298,-0.000007,-1.660083,-0.000021,0.178533,0.785365,0.000695,-0.437706,-0.000096,-1.661004,-0.000219,0.179863,0.785072,-0.000455,0.040267,0.000687,0.089502,0.000056,-0.181522,0.000836,-1.381777,-7.682302,-0.317382,15.147294,0.895452,-0.304084,0.219399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.407000,0.000069,-0.437255,-0.000007,-1.659996,-0.000021,0.178359,0.785365,0.000696,-0.437662,-0.000098,-1.660914,-0.000219,0.179693,0.785070,0.000810,0.039688,-0.000191,0.089592,0.000241,-0.175519,0.000083,-1.429384,-7.682302,-0.289611,15.119523,0.889959,-0.317817,0.232217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.408000,0.000069,-0.437212,-0.000007,-1.659909,-0.000021,0.178185,0.785365,0.000694,-0.437613,-0.000100,-1.660825,-0.000220,0.179521,0.785070,-0.000574,0.040470,-0.000684,0.092298,-0.000280,-0.173931,0.000055,-1.381777,-7.733877,-0.265807,15.095719,0.901861,-0.324225,0.232217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.409000,0.000069,-0.437168,-0.000007,-1.659822,-0.000021,0.178012,0.785365,0.000693,-0.437571,-0.000100,-1.660735,-0.000219,0.179348,0.785070,-0.000939,0.042847,-0.000456,0.089174,0.000254,-0.178350,-0.000235,-1.357973,-7.733877,-0.265807,15.044145,0.889959,-0.317817,0.239541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.410000,0.000069,-0.437125,-0.000007,-1.659735,-0.000021,0.177838,0.785365,0.000695,-0.437525,-0.000098,-1.660647,-0.000219,0.179178,0.785066,-0.000069,0.042647,0.000253,0.088824,-0.000034,-0.180346,-0.001377,-1.381777,-7.785451,-0.289611,15.044145,0.895452,-0.337043,0.272500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.411000,0.000069,-0.437081,-0.000007,-1.659649,-0.000021,0.177664,0.785365,0.000696,-0.437480,-0.000096,-1.660560,-0.000219,0.179003,0.785064,0.000511,0.041827,0.000818,0.092184,-0.000023,-0.178237,-0.001664,-1.405581,-7.809255,-0.317382,15.020341,0.895452,-0.344367,0.292641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.412000,0.000069,-0.437038,-0.000007,-1.659562,-0.000021,0.177491,0.785365,0.000695,-0.437436,-0.000100,-1.660465,-0.000220,0.178829,0.785070,-0.000216,0.041344,-0.000661,0.092493,-0.000253,-0.176351,0.001129,-1.381777,-7.837026,-0.265807,14.944963,0.901861,-0.344367,0.232217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.413000,0.000069,-0.436995,-0.000007,-1.659475,-0.000021,0.177318,0.785366,0.000692,-0.437395,-0.000098,-1.660372,-0.000219,0.178653,0.785071,-0.000144,0.039083,0.000116,0.098000,0.000069,-0.175373,0.000990,-1.381777,-7.785451,-0.289611,14.893388,0.895452,-0.344367,0.225808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.414000,0.000069,-0.436952,-0.000007,-1.659389,-0.000021,0.177144,0.785366,0.000693,-0.437353,-0.000096,-1.660282,-0.000219,0.178474,0.785071,0.000461,0.041848,0.000727,0.095732,0.000046,-0.174343,0.000660,-1.405581,-7.785451,-0.317382,14.869584,0.895452,-0.330634,0.225808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.415000,0.000069,-0.436908,-0.000007,-1.659302,-0.000021,0.176971,0.785366,0.000690,-0.437309,-0.000098,-1.660191,-0.000219,0.178304,0.785067,-0.000807,0.043818,-0.000165,0.095313,0.000031,-0.172970,-0.000781,-1.357973,-7.785451,-0.289611,14.794206,0.895452,-0.337043,0.258767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.416000,0.000069,-0.436865,-0.000007,-1.659215,-0.000021,0.176798,0.785366,0.000693,-0.437270,-0.000096,-1.660108,-0.000220,0.178130,0.785065,0.000576,0.043396,0.000540,0.093172,-0.000217,-0.176311,-0.001267,-1.405581,-7.710073,-0.317382,14.794206,0.901861,-0.344367,0.278908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.417000,0.000069,-0.436822,-0.000007,-1.659129,-0.000021,0.176625,0.785366,0.000695,-0.437229,-0.000098,-1.660019,-0.000218,0.177957,0.785063,0.000941,0.040879,-0.000290,0.092234,0.000534,-0.179616,-0.001590,-1.429384,-7.658498,-0.289611,14.766435,0.883550,-0.377326,0.299050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.418000,0.000069,-0.436779,-0.000007,-1.659042,-0.000021,0.176452,0.785366,0.000695,-0.437183,-0.000098,-1.659937,-0.000219,0.177784,0.785065,0.000070,0.044615,-0.000193,0.089772,0.000118,-0.181594,-0.000314,-1.405581,-7.710073,-0.289611,14.818009,0.889959,-0.390143,0.278908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.419000,0.000069,-0.436736,-0.000007,-1.658956,-0.000021,0.176280,0.785366,0.000694,-0.437135,-0.000096,-1.659850,-0.000219,0.177605,0.785070,0.000047,0.044134,0.000521,0.089401,-0.000125,-0.184828,0.001249,-1.405581,-7.761648,-0.317382,14.818009,0.895452,-0.357184,0.239541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.420000,0.000069,-0.436692,-0.000007,-1.658870,-0.000021,0.176107,0.785366,0.000694,-0.437094,-0.000094,-1.659764,-0.000220,0.177428,0.785072,-0.000526,0.044272,0.000904,0.088991,-0.000320,-0.182192,0.001578,-1.381777,-7.710073,-0.341186,14.818009,0.901861,-0.330634,0.219399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.421000,0.000069,-0.436649,-0.000007,-1.658783,-0.000021,0.175934,0.785366,0.000696,-0.437051,-0.000098,-1.659675,-0.000219,0.177255,0.785073,0.000763,0.045191,-0.000604,0.088810,0.000024,-0.179057,0.001290,-1.429384,-7.682302,-0.289611,14.818009,0.895452,-0.330634,0.212990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.422000,0.000068,-0.436606,-0.000007,-1.658697,-0.000021,0.175762,0.785366,0.000695,-0.437007,-0.000092,-1.659586,-0.000219,0.177084,0.785071,0.000509,0.047173,0.001454,0.088094,0.000016,-0.176129,0.000385,-1.429384,-7.710073,-0.368957,14.841813,0.895452,-0.344367,0.225808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
